ticket_id,issue_category,priority,resolution_time,cost_per_hour,client_type,escalation_count,satisfaction_score,total_cost
91964,Software,Medium,2.917649154432453,40.0,Small,0,4.458185018306916,116.70596617729812
91965,Hardware,Low,2.12810634151981,40.0,Small,0,4.778412626422411,85.1242536607924
91966,,Low,0.3823179655762847,90.0,Enterprise,0,4.930394927314389,34.40861690186563
91967,Other,Low,0.9268731031486459,60.0,Medium,1,4.7531360341734095,205.61238618891875
91968,Hardware,High,0.9984762953999671,40.0,Small,0,4.539353662831844,39.93905181599868
91969,,,3.6106100200137856,40.0,Small,0,3.8273719026061976,144.42440080055144
91970,Other,,1.471877812565183,60.0,Medium,0,,88.31266875391098
91971,Other,,2.1527453279749476,40.0,Small,0,4.805327311543403,86.1098131189979
91972,Hardware,Medium,,60.0,Medium,2,,352.76500432916816
91973,,,1.0557185332091321,40.0,Small,0,4.113530369679772,42.22874132836529
91974,,Low,1.6758716280388732,60.0,Medium,0,4.468639067498922,100.5522976823324
91975,Software,High,1.5324224351753861,40.0,Small,0,,61.29689740701544
91976,Account/Access,Low,0.5053856522610566,90.0,Enterprise,0,4.949574409764461,45.484708703495095
91977,Hardware,,1.7796705146188143,40.0,Small,0,4.96450740946737,71.18682058475257
91978,Account/Access,Low,1.2085525591327313,60.0,Medium,0,5.0,72.51315354796388
91979,Software,,1.583049696464815,40.0,Small,0,4.906466338100721,63.32198785859261
91980,Hardware,,0.6301224986266176,60.0,Medium,0,4.8955286593293685,37.80734991759706
91981,Network,Low,1.5295146959671932,40.0,Small,0,4.963753034067956,61.18058783868773
91982,Other,,,40.0,Small,2,3.552806151680975,519.3281217975685
91983,,High,0.9158244936429077,40.0,Small,0,4.274226461100282,36.63297974571631
91984,Other,Medium,0.6409798092973468,90.0,Enterprise,0,4.401083924299417,57.68818283676121
91985,Network,Medium,,60.0,Medium,0,,151.7216982677833
91986,,Low,1.637766564158027,40.0,Small,0,,65.51066256632109
91987,Hardware,Medium,2.737098719013928,90.0,Enterprise,0,4.233612418419975,246.3388847112535
91988,Hardware,,1.471902956921917,40.0,Small,1,,208.8761182768767
91989,Network,Medium,4.802971482742423,40.0,Small,0,3.65007649780183,192.11885930969692
91990,Hardware,Low,2.6332854918044415,60.0,Medium,0,4.223664693436701,157.99712950826648
91991,Other,,3.5221107773268217,60.0,Medium,0,4.715856984464421,211.3266466396093
91992,Software,Medium,1.0505451922234308,90.0,Enterprise,1,4.860968822419765,244.5490673001088
91993,Software,High,1.603531837182322,60.0,Medium,2,4.273806494565508,396.21191023093934
91994,Hardware,Medium,,60.0,Medium,0,4.80474796328493,30.609387550339573
91995,Software,Critical,4.484169015304156,90.0,Enterprise,1,,553.575211377374
91996,Software,Low,1.0413103554912924,60.0,Medium,0,4.891840040025156,62.47862132947754
91997,Account/Access,Low,0.512132312508216,40.0,Small,1,4.100579132198095,170.48529250032863
91998,Hardware,Medium,1.0325941525065572,90.0,Enterprise,0,,92.93347372559015
91999,Software,,1.3281248402732337,90.0,Enterprise,0,4.881269911774883,119.53123562459103
92000,Account/Access,Medium,0.8713795279433593,40.0,Small,0,5.0,34.85518111773437
92001,Account/Access,Low,0.7055843195912633,60.0,Medium,0,4.889893134374648,42.3350591754758
92002,Other,High,5.236572852110202,40.0,Small,0,,209.46291408440806
92003,Hardware,,7.803768277610967,40.0,Small,1,2.9999909878190234,462.1507311044387
92004,Hardware,Medium,1.0635251702520856,40.0,Small,1,4.732385607107049,192.54100681008342
92005,,,,60.0,Medium,2,4.410195774102834,416.39720464414586
92006,Other,Critical,3.7277686478714656,40.0,Small,1,4.102171271570339,299.1107459148586
92007,Other,High,1.9079863472040823,40.0,Small,1,4.523543252434774,226.3194538881633
92008,,,2.133731999648608,60.0,Medium,0,5.0,128.02391997891647
92009,Account/Access,Critical,3.0829539625229083,40.0,Small,0,4.124322847617365,123.31815850091633
92010,Software,Medium,,60.0,Medium,0,5.0,43.09912426951679
92011,Other,,5.995952523056716,60.0,Medium,0,3.565220548500365,359.75715138340297
92012,,Medium,1.3476435412517584,60.0,Medium,1,4.5142627022926405,230.8586124751055
92013,,Medium,2.451315604272475,90.0,Enterprise,0,4.218343278512218,220.61840438452273
92014,Software,High,,40.0,Small,2,4.842630742022483,311.0450978499203
92015,Software,Critical,2.325598585316406,60.0,Medium,1,4.110035986745762,289.53591511898435
92016,Network,Medium,,40.0,Small,0,3.7004828642819287,253.1980891016586
92017,Software,,0.9954077436619126,40.0,Small,1,4.4798293278714825,189.81630974647652
92018,Account/Access,Medium,2.358522130385544,60.0,Medium,0,4.868839309452628,141.51132782313263
92019,Software,Low,0.8818457542096303,40.0,Small,0,4.98880245750279,35.27383016838521
92020,Hardware,Medium,6.832254090132096,60.0,Medium,0,3.373843230710864,409.9352454079258
92021,Network,Low,,40.0,Small,0,4.540954477664507,51.33719041738817
92022,Account/Access,Low,1.9691547221347065,40.0,Small,0,4.752780867590876,78.76618888538826
92023,,High,4.307674569018126,60.0,Medium,2,3.8437849535443878,558.4604741410876
92024,,,1.0800335733385842,40.0,Small,0,4.873630710193736,43.201342933543366
92025,Software,Medium,2.8713465219746444,40.0,Small,1,4.036041167947477,264.85386087898576
92026,Account/Access,High,3.771726407726969,90.0,Enterprise,0,4.234519808992244,339.4553766954272
92027,Account/Access,Medium,0.6321542877748044,40.0,Small,0,,25.286171510992176
92028,Other,Critical,5.266175353085429,90.0,Enterprise,0,,473.9557817776886
92029,Network,High,10.112480621493686,40.0,Small,0,3.010030675936036,404.49922485974747
92030,Network,,0.4457708425392928,40.0,Small,0,5.0,17.830833701571713
92031,Network,High,6.790405601307396,40.0,Small,0,3.992600962336021,271.6162240522958
92032,Network,Medium,2.9146224151923263,40.0,Small,0,4.692863715976589,116.58489660769305
92033,,Medium,1.4527433325133854,90.0,Enterprise,0,4.54990130113627,130.7468999262047
92034,Software,Low,4.31485010883691,40.0,Small,0,3.939074654466901,172.5940043534764
92035,,Low,0.8661696874731624,40.0,Small,0,4.726316823729021,34.64678749892649
92036,Other,Low,0.774623898818422,60.0,Medium,0,,46.47743392910532
92037,Account/Access,Medium,0.41520424801534966,60.0,Medium,0,5.0,24.91225488092098
92038,Software,High,3.1438727470505987,60.0,Medium,0,5.0,188.6323648230359
92039,Hardware,High,,40.0,Small,0,,104.63412847580699
92040,Software,,,40.0,Small,0,4.933108591295496,28.976892470812263
92041,Other,Low,1.65000511140133,40.0,Small,0,,66.00020445605321
92042,,Critical,10.193005711430596,60.0,Medium,0,2.7234092593892743,611.5803426858357
92043,Other,High,1.616920928031105,40.0,Small,1,4.044670732203471,214.6768371212442
92044,Hardware,Medium,0.46860599324798746,90.0,Enterprise,0,,42.17453939231887
92045,Network,Medium,,60.0,Medium,1,4.314493068353164,366.6620607803873
92046,Account/Access,High,1.5060929851735132,40.0,Small,2,4.048631396728671,360.2437194069405
92047,Network,High,1.2456202372121985,90.0,Enterprise,0,,112.10582134909787
92048,,,,40.0,Small,1,3.2084122265391173,397.09593630298366
92049,,High,1.7409995000686558,40.0,Small,1,4.566442335406191,219.63998000274623
92050,Account/Access,High,3.911665873370021,40.0,Small,1,,306.4666349348008
92051,Hardware,Critical,9.05613872261809,40.0,Small,1,2.9846978945733116,512.2455489047236
92052,Network,High,1.15527467755848,90.0,Enterprise,3,4.61239965641466,553.9747209802632
92053,,Low,2.97381627205446,40.0,Small,0,4.626084717030527,118.9526508821784
92054,Network,Medium,0.412953289067865,90.0,Enterprise,0,5.0,37.16579601610785
92055,Software,,2.4072387630826824,60.0,Medium,0,4.868602260185405,144.43432578496095
92056,Account/Access,Medium,0.9446314735148184,60.0,Medium,1,4.723728500023249,206.6778884108891
92057,Software,Low,0.9160559975825291,40.0,Small,1,4.4715752711220205,186.64223990330117
92058,Software,Medium,4.691012739310294,90.0,Enterprise,0,4.0756497598490915,422.19114653792644
92059,Network,High,3.4343447371322595,60.0,Medium,1,4.900571032916158,356.06068422793555
92060,,Medium,0.2711679115416929,40.0,Small,1,4.97115994536246,160.8467164616677
92061,Hardware,Low,2.4964453848194696,40.0,Small,0,,99.85781539277879
92062,Other,Low,2.905465779089884,40.0,Small,0,4.53752959247208,116.21863116359536
92063,Software,,,60.0,Medium,0,,15.0
92064,,Medium,3.282109147806945,40.0,Small,0,,131.2843659122778
92065,Other,Low,1.0675880836317655,40.0,Small,0,4.209043493556812,42.70352334527062
92066,Other,Low,0.5608114787302415,40.0,Small,1,4.903286327537934,172.43245914920965
92067,Account/Access,Low,1.9785104374913336,40.0,Small,0,,79.14041749965334
92068,Network,Medium,,40.0,Small,0,4.4779446283388795,113.66174497377747
92069,Software,Medium,,90.0,Enterprise,0,3.9622029363573708,320.00415758059694
92070,Hardware,High,0.8272858626206387,90.0,Enterprise,0,,74.45572763585749
92071,Hardware,Low,0.37269837676445305,40.0,Small,0,5.0,14.907935070578123
92072,Software,,1.925558734971555,60.0,Medium,0,4.562275004536536,115.5335240982933
92073,Software,Critical,,90.0,Enterprise,2,2.2200788575838004,1375.0831203379078
92074,,Medium,,40.0,Small,1,,228.8086453971864
92075,Other,Medium,,90.0,Enterprise,0,4.683275521756166,24.543392877829174
92076,,Medium,1.123718491938743,40.0,Small,0,5.0,44.948739677549725
92077,Network,High,,90.0,Enterprise,1,3.716018312222216,590.9206871442566
92078,Network,Medium,5.579374390730118,40.0,Small,0,3.749439727005727,223.1749756292047
92079,Hardware,Low,1.9630914367883328,40.0,Small,0,4.454349200673175,78.52365747153331
92080,Account/Access,,1.6632761916878889,40.0,Small,0,4.49313406661862,66.53104766751555
92081,Hardware,,2.332526433361277,90.0,Enterprise,0,5.0,209.92737900251495
92082,Network,High,,60.0,Medium,1,2.8881747892098626,421.30233895154345
92083,Hardware,Low,2.8288281340191306,40.0,Small,0,4.388457655377987,113.15312536076522
92084,Account/Access,Medium,,40.0,Small,0,4.7793463363204705,21.38437377944834
92085,Network,High,,60.0,Medium,1,,405.5475399237075
92086,Software,Low,,90.0,Enterprise,0,3.889585386085031,432.0699495226822
92087,Account/Access,High,3.177904330621555,90.0,Enterprise,1,,436.01138975593994
92088,Account/Access,,3.4441491293572235,60.0,Medium,0,4.329839986330728,206.64894776143342
92089,Software,,0.36740042230570047,40.0,Small,0,4.4249600927735715,14.69601689222802
92090,Network,,3.8016801170763093,40.0,Small,0,3.9162067212120353,152.06720468305238
92091,Hardware,Low,0.4573650111339075,90.0,Enterprise,0,4.783988893492428,41.162851002051674
92092,Software,Medium,2.283521264438471,60.0,Medium,1,4.3644876747587436,287.01127586630827
92093,,High,3.2183022136416186,40.0,Small,2,3.19931685234935,428.73208854566474
92094,Hardware,Low,1.8475633170498968,90.0,Enterprise,0,5.0,166.2806985344907
92095,Software,High,2.6721250648525654,40.0,Small,1,,256.8850025941026
92096,Software,Medium,0.25,60.0,Medium,0,4.854544084413723,15.0
92097,Account/Access,Low,,60.0,Medium,1,4.569878654459867,235.71368917345922
92098,Software,Low,1.568926699810138,40.0,Small,0,4.557805817632394,62.757067992405524
92099,Other,Medium,,60.0,Medium,0,4.511306014853246,53.26824675178205
92100,,Medium,2.6514098005750744,40.0,Small,0,,106.05639202300297
92101,,Medium,1.557829234124833,40.0,Small,1,4.349101277871535,212.3131693649933
92102,Account/Access,Medium,0.4851880148193159,60.0,Medium,0,4.540779195112889,29.111280889158955
92103,Software,Low,,60.0,Medium,0,3.804116558279832,201.08704576073944
92104,Software,Low,0.6320665127026346,40.0,Small,0,,25.282660508105383
92105,Network,Low,2.2583703237815063,60.0,Medium,0,4.217335703494825,135.50221942689038
92106,Software,High,2.2646162421876963,40.0,Small,0,4.857091950252587,90.58464968750785
92107,Account/Access,Medium,0.5751384439452302,60.0,Medium,0,4.501381775183549,34.50830663671381
92108,Network,Low,0.926056243664142,40.0,Small,1,,187.0422497465657
92109,,Medium,0.9851713246696009,60.0,Medium,1,4.6589547570092495,209.11027948017605
92110,Software,Low,1.7927475922198288,90.0,Enterprise,0,4.247880102227823,161.3472832997846
92111,Account/Access,Low,,90.0,Enterprise,0,,84.48454693982994
92112,Software,High,4.258855313134297,60.0,Medium,1,,405.5313187880578
92113,,Low,0.25,40.0,Small,0,5.0,10.0
92114,Hardware,High,5.675031400199714,60.0,Medium,0,3.683317575971282,340.50188401198284
92115,Account/Access,High,0.932300688075944,40.0,Small,0,5.0,37.29202752303776
92116,Software,Low,,40.0,Small,0,,50.133302426362896
92117,Network,Medium,,60.0,Medium,0,,102.68585946098547
92118,Other,,2.336363890423952,90.0,Enterprise,1,4.417755051649062,360.27275013815563
92119,Software,High,0.838322814639141,60.0,Medium,1,3.8889075270900464,200.29936887834845
92120,Network,High,1.915899814924814,60.0,Medium,0,,114.95398889548885
92121,,Low,0.42164233070143675,40.0,Small,1,,166.86569322805747
92122,,Low,1.4835047338778586,90.0,Enterprise,0,4.013968751468609,133.5154260490073
92123,Software,Medium,3.764854983452295,40.0,Small,1,4.091738785383425,300.5941993380918
92124,,High,2.9266751979111847,40.0,Small,1,4.231179186579808,267.0670079164474
92125,,,1.5558233577290679,90.0,Enterprise,0,4.71712921053801,140.0241021956161
92126,,High,2.680139033381108,90.0,Enterprise,0,4.040269513068125,241.21251300429972
92127,Software,,1.473127881697506,40.0,Small,0,4.331309109037018,58.92511526790024
92128,,Low,0.3314762042849828,60.0,Medium,0,5.0,19.888572257098968
92129,Account/Access,Medium,0.6308332798082739,90.0,Enterprise,0,4.61272244449231,56.77499518274465
92130,Other,,0.956834650283948,60.0,Medium,1,,207.41007901703688
92131,Network,Low,,90.0,Enterprise,0,4.434813981550124,35.52843447271118
92132,Software,,,40.0,Small,0,,23.935680116990405
92133,,,0.5662898171889846,40.0,Small,0,5.0,22.651592687559386
92134,Hardware,High,0.9664235937804289,90.0,Enterprise,0,4.695737459614965,86.97812344023859
92135,Network,High,3.730066494877297,60.0,Medium,0,,223.8039896926378
92136,Hardware,High,,40.0,Small,0,3.632487532172411,106.77393795675626
92137,Account/Access,Medium,1.281627580907179,60.0,Medium,0,4.613342624419353,76.89765485443074
92138,Account/Access,Medium,1.5043705866744101,40.0,Small,0,4.95933955792391,60.174823466976406
92139,Account/Access,Medium,1.1533392805722593,90.0,Enterprise,0,4.740378305033666,103.80053525150333
92140,Other,Critical,3.5565704338518973,40.0,Small,0,4.398341802933727,142.26281735407588
92141,Account/Access,Low,0.25088950814213135,40.0,Small,0,5.0,10.035580325685254
92142,Software,Medium,,60.0,Medium,1,3.9178836354449147,375.93129362643765
92143,Network,Low,4.022730796870561,90.0,Enterprise,0,,362.04577171835047
92144,Other,Medium,0.7469192990705601,40.0,Small,0,,29.876771962822403
92145,Hardware,,1.8215846125050128,90.0,Enterprise,0,4.4510971674414055,163.94261512545114
92146,Hardware,High,1.8701708260987602,90.0,Enterprise,2,4.1392977275407326,468.31537434888844
92147,Account/Access,Medium,2.39054166387798,90.0,Enterprise,0,4.507318384645433,215.1487497490182
92148,Network,Medium,,60.0,Medium,0,4.382183224509314,137.4106414543455
92149,Software,Medium,1.7656289715431865,40.0,Small,0,,70.62515886172746
92150,,Medium,0.550783182411356,40.0,Small,0,,22.031327296454243
92151,Account/Access,,1.165734777843726,60.0,Medium,0,5.0,69.94408667062356
92152,,Medium,3.9036418346427246,90.0,Enterprise,2,,651.3277651178453
92153,,Low,,40.0,Small,0,4.056620584272499,179.51842905606614
92154,,Critical,,40.0,Small,0,1.5237182313563515,705.2220212422874
92155,Account/Access,Medium,,40.0,Small,0,4.228300937853392,109.37219559198049
92156,Hardware,Low,2.8581735979326663,90.0,Enterprise,0,4.725840009393215,257.23562381394
92157,Network,High,9.476498094175387,90.0,Enterprise,2,2.412070142382413,1152.8848284757848
92158,Other,Medium,5.888097329644083,60.0,Medium,0,3.621458905845457,353.28583977864497
92159,,Medium,0.6805605629550241,60.0,Medium,1,4.462629804621735,190.83363377730143
92160,Account/Access,Medium,0.9149347756087537,40.0,Small,0,,36.597391024350145
92161,Software,Low,2.800246415254822,90.0,Enterprise,0,4.113114362464757,252.02217737293398
92162,,Medium,1.472427272177462,40.0,Small,1,3.5695948762807017,208.8970908870985
92163,Account/Access,Medium,1.0738367828370936,40.0,Small,0,4.272839543922328,42.953471313483746
92164,Software,Medium,3.1346594243588193,40.0,Small,0,,125.38637697435277
92165,Software,High,4.981382230883245,40.0,Small,0,4.454650564491328,199.2552892353298
92166,Account/Access,,1.9535124514002118,90.0,Enterprise,0,4.543718824945104,175.81612062601906
92167,Hardware,,1.0151159463250714,40.0,Small,1,4.489585106005866,190.60463785300286
92168,Network,High,,90.0,Enterprise,1,3.7573045361060116,496.0189831907234
92169,Hardware,Medium,0.25,90.0,Enterprise,0,4.799784818627551,22.5
92170,Other,High,0.38712204564096814,40.0,Small,0,4.973197714054261,15.484881825638725
92171,Account/Access,Medium,1.8312801134785954,90.0,Enterprise,0,4.742046103245461,164.81521021307358
92172,Network,Medium,9.722197600746206,40.0,Small,0,3.425079378908044,388.88790402984824
92173,Network,Low,1.3044451530043886,60.0,Medium,1,4.6918045656244765,228.26670918026332
92174,Account/Access,High,0.3007163808419653,60.0,Medium,0,4.93338260762777,18.042982850517916
92175,Account/Access,Medium,1.18820828588334,60.0,Medium,0,5.0,71.2924971530004
92176,Software,,0.29859914472098853,60.0,Medium,0,,17.915948683259312
92177,,High,2.1419767289656084,60.0,Medium,1,4.482963382352851,278.5186037379365
92178,Account/Access,Low,2.093913585454142,90.0,Enterprise,0,4.560177793736205,188.4522226908728
92179,Network,Low,,60.0,Medium,0,,365.0937823186131
92180,Software,,1.2800621875509581,90.0,Enterprise,0,4.607214471073596,115.20559687958624
92181,,Low,1.0509350578731926,60.0,Medium,0,4.790713796228197,63.056103472391555
92182,Account/Access,,1.8213367461885395,40.0,Small,0,4.947378238687219,72.85346984754158
92183,Network,,5.6380209243643415,40.0,Small,0,3.298402127192567,225.52083697457365
92184,Other,Low,3.897678068218947,90.0,Enterprise,0,,350.7910261397052
92185,Hardware,High,3.2413630141973226,60.0,Medium,0,4.091765865558102,194.48178085183935
